round,circuit,event,lap_number,sector,driver_behind,team_behind,driver_ahead,team_ahead,gap_at_detection_s,speed_trap_behind,speed_trap_ahead,speed_trap_delta,tyre_age_behind,compound_behind,tyre_age_ahead,compound_ahead,override_available,track_energy_class,pass_completed
2,Shanghai,Chinese Grand Prix,19,S3,VER,Red Bull Racing,GAS,Alpine,0.276,340.0,327.0,13.0,10.0,HARD,9.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,19,S3,LIN,Racing Bulls,HUL,Audi,0.533,319.0,336.0,-17.0,19.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,LAW,Racing Bulls,LIN,Racing Bulls,0.928,320.0,319.0,1.0,10.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,SAI,Williams,LAW,Racing Bulls,0.745,339.0,320.0,19.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,HAD,Red Bull Racing,SAI,Williams,0.56,333.0,339.0,-6.0,9.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,RUS,Mercedes,LEC,Ferrari,0.491,323.0,308.0,15.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,BEA,Haas F1 Team,COL,Alpine,0.544,325.0,308.0,17.0,10.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,OCO,Haas F1 Team,BEA,Haas F1 Team,0.646,316.0,325.0,-9.0,20.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,VER,Red Bull Racing,OCO,Haas F1 Team,0.67,327.0,316.0,11.0,11.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,GAS,Alpine,VER,Red Bull Racing,0.354,332.0,327.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,HUL,Audi,GAS,Alpine,0.831,315.0,332.0,-17.0,20.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,LIN,Racing Bulls,HUL,Audi,0.692,320.0,315.0,5.0,20.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,LAW,Racing Bulls,LIN,Racing Bulls,0.863,322.0,320.0,2.0,11.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,SAI,Williams,LAW,Racing Bulls,0.886,339.0,322.0,17.0,11.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S1,HAD,Red Bull Racing,SAI,Williams,0.622,344.0,339.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,RUS,Mercedes,LEC,Ferrari,0.47,323.0,308.0,15.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,BEA,Haas F1 Team,COL,Alpine,0.385,325.0,308.0,17.0,10.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,OCO,Haas F1 Team,BEA,Haas F1 Team,0.593,316.0,325.0,-9.0,20.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,VER,Red Bull Racing,OCO,Haas F1 Team,0.819,327.0,316.0,11.0,11.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,GAS,Alpine,VER,Red Bull Racing,0.575,332.0,327.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,HUL,Audi,GAS,Alpine,0.795,315.0,332.0,-17.0,20.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,LAW,Racing Bulls,LIN,Racing Bulls,0.753,322.0,320.0,2.0,11.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S2,HAD,Red Bull Racing,SAI,Williams,0.592,344.0,339.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,RUS,Mercedes,LEC,Ferrari,0.518,323.0,308.0,15.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,BEA,Haas F1 Team,COL,Alpine,0.019,325.0,308.0,17.0,10.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,OCO,Haas F1 Team,BEA,Haas F1 Team,0.582,316.0,325.0,-9.0,20.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,VER,Red Bull Racing,OCO,Haas F1 Team,0.271,327.0,316.0,11.0,11.0,HARD,20.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,20,S3,GAS,Alpine,VER,Red Bull Racing,0.697,332.0,327.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,LAW,Racing Bulls,LIN,Racing Bulls,0.649,322.0,320.0,2.0,11.0,HARD,20.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,SAI,Williams,LAW,Racing Bulls,0.955,339.0,322.0,17.0,11.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,20,S3,HAD,Red Bull Racing,SAI,Williams,0.432,344.0,339.0,5.0,10.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,RUS,Mercedes,LEC,Ferrari,0.247,333.0,308.0,25.0,11.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,BEA,Haas F1 Team,COL,Alpine,0.35,315.0,308.0,7.0,11.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,VER,Red Bull Racing,BEA,Haas F1 Team,0.184,323.0,315.0,8.0,12.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,OCO,Haas F1 Team,VER,Red Bull Racing,0.1,323.0,323.0,0.0,21.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,GAS,Alpine,OCO,Haas F1 Team,0.723,343.0,323.0,20.0,11.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,LAW,Racing Bulls,LIN,Racing Bulls,0.666,334.0,315.0,19.0,12.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S1,HAD,Red Bull Racing,SAI,Williams,0.686,339.0,337.0,2.0,11.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,RUS,Mercedes,LEC,Ferrari,0.648,333.0,308.0,25.0,11.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,BEA,Haas F1 Team,COL,Alpine,0.268,315.0,308.0,7.0,11.0,HARD,21.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,21,S2,VER,Red Bull Racing,BEA,Haas F1 Team,0.571,323.0,315.0,8.0,12.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,OCO,Haas F1 Team,VER,Red Bull Racing,0.447,323.0,323.0,0.0,21.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,GAS,Alpine,OCO,Haas F1 Team,0.329,343.0,323.0,20.0,11.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,HUL,Audi,GAS,Alpine,0.961,320.0,343.0,-23.0,21.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S2,LAW,Racing Bulls,LIN,Racing Bulls,0.554,334.0,315.0,19.0,12.0,HARD,21.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,21,S2,HAD,Red Bull Racing,SAI,Williams,0.795,339.0,337.0,2.0,11.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,RUS,Mercedes,LEC,Ferrari,0.476,333.0,308.0,25.0,11.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,COL,Alpine,BEA,Haas F1 Team,0.779,308.0,315.0,-7.0,21.0,HARD,11.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,VER,Red Bull Racing,COL,Alpine,0.316,323.0,308.0,15.0,12.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,OCO,Haas F1 Team,VER,Red Bull Racing,0.783,323.0,323.0,0.0,21.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,GAS,Alpine,OCO,Haas F1 Team,0.354,343.0,323.0,20.0,11.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,HUL,Audi,GAS,Alpine,0.441,320.0,343.0,-23.0,21.0,HARD,11.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,21,S3,LIN,Racing Bulls,LAW,Racing Bulls,0.64,315.0,334.0,-19.0,21.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,SAI,Williams,LIN,Racing Bulls,0.968,337.0,315.0,22.0,12.0,HARD,21.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,21,S3,HAD,Red Bull Racing,SAI,Williams,0.421,339.0,337.0,2.0,11.0,HARD,12.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,22,S1,RUS,Mercedes,LEC,Ferrari,0.619,332.0,311.0,21.0,12.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S1,COL,Alpine,BEA,Haas F1 Team,0.817,323.0,301.0,22.0,22.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S1,VER,Red Bull Racing,COL,Alpine,0.059,304.0,323.0,-19.0,13.0,HARD,22.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,22,S1,HUL,Audi,OCO,Haas F1 Team,0.506,340.0,321.0,19.0,22.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S1,GAS,Alpine,HUL,Audi,0.126,333.0,340.0,-7.0,12.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S1,LIN,Racing Bulls,LAW,Racing Bulls,0.761,323.0,315.0,8.0,22.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S1,SAI,Williams,HAD,Red Bull Racing,0.402,327.0,328.0,-1.0,13.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,RUS,Mercedes,LEC,Ferrari,0.802,332.0,311.0,21.0,12.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,COL,Alpine,VER,Red Bull Racing,0.789,323.0,304.0,19.0,22.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,OCO,Haas F1 Team,COL,Alpine,0.652,321.0,323.0,-2.0,22.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,HUL,Audi,OCO,Haas F1 Team,0.795,340.0,321.0,19.0,22.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,GAS,Alpine,HUL,Audi,0.363,333.0,340.0,-7.0,12.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S2,SAI,Williams,HAD,Red Bull Racing,0.941,327.0,328.0,-1.0,13.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,LEC,Ferrari,HAM,Ferrari,0.799,311.0,307.0,4.0,12.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,RUS,Mercedes,LEC,Ferrari,0.727,332.0,311.0,21.0,12.0,HARD,12.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,COL,Alpine,VER,Red Bull Racing,0.719,323.0,304.0,19.0,22.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,OCO,Haas F1 Team,COL,Alpine,0.617,321.0,323.0,-2.0,22.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,HUL,Audi,OCO,Haas F1 Team,0.538,340.0,321.0,19.0,22.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,GAS,Alpine,HUL,Audi,0.454,333.0,340.0,-7.0,12.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,22,S3,HAD,Red Bull Racing,LIN,Racing Bulls,0.475,328.0,323.0,5.0,12.0,HARD,22.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,LEC,Ferrari,HAM,Ferrari,0.698,321.0,304.0,17.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,RUS,Mercedes,LEC,Ferrari,0.719,333.0,321.0,12.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,COL,Alpine,VER,Red Bull Racing,0.64,323.0,313.0,10.0,23.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,OCO,Haas F1 Team,COL,Alpine,0.469,323.0,323.0,0.0,23.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,HUL,Audi,OCO,Haas F1 Team,0.638,321.0,323.0,-2.0,23.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,GAS,Alpine,HUL,Audi,0.159,328.0,321.0,7.0,13.0,HARD,23.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,23,S1,LIN,Racing Bulls,LAW,Racing Bulls,0.996,333.0,318.0,15.0,23.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S1,HAD,Red Bull Racing,LIN,Racing Bulls,0.642,338.0,333.0,5.0,13.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,LEC,Ferrari,HAM,Ferrari,0.736,321.0,304.0,17.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,RUS,Mercedes,LEC,Ferrari,0.765,333.0,321.0,12.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,COL,Alpine,VER,Red Bull Racing,0.884,323.0,313.0,10.0,23.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,OCO,Haas F1 Team,COL,Alpine,0.44,323.0,323.0,0.0,23.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,GAS,Alpine,OCO,Haas F1 Team,0.845,328.0,323.0,5.0,13.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,HUL,Audi,GAS,Alpine,0.621,321.0,328.0,-7.0,23.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S2,HAD,Red Bull Racing,LIN,Racing Bulls,0.785,338.0,333.0,5.0,13.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,LEC,Ferrari,HAM,Ferrari,0.563,321.0,304.0,17.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,RUS,Mercedes,LEC,Ferrari,0.475,333.0,321.0,12.0,13.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,OCO,Haas F1 Team,COL,Alpine,0.458,323.0,323.0,0.0,23.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,GAS,Alpine,OCO,Haas F1 Team,0.725,328.0,323.0,5.0,13.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,HUL,Audi,GAS,Alpine,0.975,321.0,328.0,-7.0,23.0,HARD,13.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,23,S3,HAD,Red Bull Racing,LIN,Racing Bulls,0.456,338.0,333.0,5.0,13.0,HARD,23.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,LEC,Ferrari,HAM,Ferrari,0.547,331.0,302.0,29.0,14.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,RUS,Mercedes,LEC,Ferrari,0.397,345.0,331.0,14.0,14.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,OCO,Haas F1 Team,COL,Alpine,0.48,328.0,319.0,9.0,24.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,GAS,Alpine,OCO,Haas F1 Team,0.475,336.0,328.0,8.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,HAD,Red Bull Racing,LIN,Racing Bulls,0.616,339.0,319.0,20.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S1,PER,Cadillac,BOT,Cadillac,0.972,314.0,307.0,7.0,13.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S2,LEC,Ferrari,HAM,Ferrari,0.711,331.0,302.0,29.0,14.0,HARD,14.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,24,S2,RUS,Mercedes,LEC,Ferrari,0.501,345.0,331.0,14.0,14.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S2,OCO,Haas F1 Team,COL,Alpine,0.446,328.0,319.0,9.0,24.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S2,GAS,Alpine,OCO,Haas F1 Team,0.524,336.0,328.0,8.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S2,HAD,Red Bull Racing,LIN,Racing Bulls,0.596,339.0,319.0,20.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,HAM,Ferrari,LEC,Ferrari,0.383,302.0,331.0,-29.0,14.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,RUS,Mercedes,HAM,Ferrari,0.26,345.0,302.0,43.0,14.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,OCO,Haas F1 Team,COL,Alpine,0.861,328.0,319.0,9.0,24.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,GAS,Alpine,OCO,Haas F1 Team,0.248,336.0,328.0,8.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,HAD,Red Bull Racing,LIN,Racing Bulls,0.361,339.0,319.0,20.0,14.0,HARD,24.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,24,S3,PER,Cadillac,BOT,Cadillac,0.93,314.0,307.0,7.0,13.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S1,HAM,Ferrari,LEC,Ferrari,0.368,316.0,299.0,17.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S1,RUS,Mercedes,HAM,Ferrari,0.046,316.0,316.0,0.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S1,GAS,Alpine,OCO,Haas F1 Team,0.294,335.0,314.0,21.0,15.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S1,HUL,Audi,GAS,Alpine,0.993,315.0,335.0,-20.0,25.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S1,HAD,Red Bull Racing,LIN,Racing Bulls,0.457,334.0,322.0,12.0,15.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S2,HAM,Ferrari,LEC,Ferrari,0.653,316.0,299.0,17.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S2,RUS,Mercedes,HAM,Ferrari,0.401,316.0,316.0,0.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S2,OCO,Haas F1 Team,COL,Alpine,0.966,314.0,316.0,-2.0,25.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S2,GAS,Alpine,OCO,Haas F1 Team,0.593,335.0,314.0,21.0,15.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S2,HAD,Red Bull Racing,LIN,Racing Bulls,0.553,334.0,322.0,12.0,15.0,HARD,25.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,25,S3,HAM,Ferrari,LEC,Ferrari,0.595,316.0,299.0,17.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S3,RUS,Mercedes,HAM,Ferrari,0.43,316.0,316.0,0.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S3,OCO,Haas F1 Team,COL,Alpine,0.808,314.0,316.0,-2.0,25.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S3,GAS,Alpine,OCO,Haas F1 Team,0.485,335.0,314.0,21.0,15.0,HARD,25.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,25,S3,LIN,Racing Bulls,HAD,Red Bull Racing,0.551,322.0,334.0,-12.0,25.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S1,HAM,Ferrari,LEC,Ferrari,0.49,328.0,303.0,25.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S1,RUS,Mercedes,HAM,Ferrari,0.362,323.0,328.0,-5.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S1,OCO,Haas F1 Team,COL,Alpine,0.679,320.0,315.0,5.0,26.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S1,GAS,Alpine,OCO,Haas F1 Team,0.679,333.0,320.0,13.0,16.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S1,LIN,Racing Bulls,HAD,Red Bull Racing,0.65,318.0,312.0,6.0,26.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S2,HAM,Ferrari,LEC,Ferrari,0.706,328.0,303.0,25.0,16.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,26,S2,RUS,Mercedes,HAM,Ferrari,0.576,323.0,328.0,-5.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S2,OCO,Haas F1 Team,COL,Alpine,0.718,320.0,315.0,5.0,26.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S2,GAS,Alpine,OCO,Haas F1 Team,0.67,333.0,320.0,13.0,16.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S2,LIN,Racing Bulls,HAD,Red Bull Racing,0.897,318.0,312.0,6.0,26.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S3,LEC,Ferrari,HAM,Ferrari,0.24,303.0,328.0,-25.0,16.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,26,S3,RUS,Mercedes,LEC,Ferrari,0.638,323.0,303.0,20.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S3,OCO,Haas F1 Team,COL,Alpine,0.563,320.0,315.0,5.0,26.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,26,S3,GAS,Alpine,OCO,Haas F1 Team,0.48,333.0,320.0,13.0,16.0,HARD,26.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S1,HAM,Ferrari,LEC,Ferrari,0.215,317.0,303.0,14.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S1,RUS,Mercedes,HAM,Ferrari,0.569,327.0,317.0,10.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S1,OCO,Haas F1 Team,COL,Alpine,0.628,323.0,311.0,12.0,27.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S1,GAS,Alpine,OCO,Haas F1 Team,0.32,332.0,323.0,9.0,17.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S2,HAM,Ferrari,LEC,Ferrari,0.22,317.0,303.0,14.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S2,RUS,Mercedes,HAM,Ferrari,0.082,327.0,317.0,10.0,17.0,HARD,17.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,27,S2,OCO,Haas F1 Team,COL,Alpine,0.524,323.0,311.0,12.0,27.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S2,GAS,Alpine,OCO,Haas F1 Team,0.517,332.0,323.0,9.0,17.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S3,RUS,Mercedes,LEC,Ferrari,0.537,327.0,303.0,24.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S3,HAM,Ferrari,RUS,Mercedes,0.583,317.0,327.0,-10.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S3,OCO,Haas F1 Team,COL,Alpine,0.396,323.0,311.0,12.0,27.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,27,S3,GAS,Alpine,OCO,Haas F1 Team,0.522,332.0,323.0,9.0,17.0,HARD,27.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,28,S1,RUS,Mercedes,LEC,Ferrari,0.532,329.0,302.0,27.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,28,S1,HAM,Ferrari,RUS,Mercedes,1.0,318.0,329.0,-11.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
